id,version,domain,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9
c0c20d4ddc1e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Personal Experience,Chronic Pattern,,,
85e6dcee8b1b,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Inherited,Maternal Line,,,
8643067691a0,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Inherited,Paternal Line,,,
70e6eee697f6,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Inherited,Ancestral Survival Pattern,,,
e97d3e626d68,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Absorbed,From Caregiver,,,
065dae4fbbe4,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Absorbed,From Relational Environment,,,
c8c4723c2f6c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Absorbed,From Unsafe Setting,,,
67f4e1b3db2a,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Shared,Shared Family Pattern,,,
f921caabf2e2,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Shared,Shared Relational Field,,,
bf9ba8145c55,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Shared,Shared Environment,,,
c7c7cb82b58d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Prenatal / Early Life,In Utero,,,
43b3fd3e32a4,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Prenatal / Early Life,Birth Experience,,,
ad128b240281,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Rounded Shoulders,Prenatal / Early Life,Early Developmental Stage,,,
14a9c8984937,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Personal Experience,Single Event,,,
b190e0acba8b,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Personal Experience,Repeated Experience,,,
145ad9e9d63c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Personal Experience,Chronic Pattern,,,
9a8f7137915f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Inherited,Maternal Line,,,
e38c8213ebe9,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Inherited,Paternal Line,,,
09fc65ec1134,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Inherited,Ancestral Survival Pattern,,,
7f6d09584ea8,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Absorbed,From Caregiver,,,
174db041a610,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Absorbed,From Relational Environment,,,
38d0113b375a,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Absorbed,From Unsafe Setting,,,
b594b38a1476,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Shared,Shared Family Pattern,,,
d59a0726b24f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Shared,Shared Relational Field,,,
afeb3dfdc42d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Shared,Shared Environment,,,
ef2d25daecb0,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Prenatal / Early Life,In Utero,,,
d60a41790fef,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Prenatal / Early Life,Birth Experience,,,
1211d446aa6c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Pelvic Tuck / Tilt Pattern,Prenatal / Early Life,Early Developmental Stage,,,
0ea84b876aef,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Personal Experience,Single Event,,,
90f380eafd6e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Personal Experience,Repeated Experience,,,
874c73d2e399,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Personal Experience,Chronic Pattern,,,
08ab40a582c1,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Inherited,Maternal Line,,,
cf13dfe4f0ac,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Inherited,Paternal Line,,,
9c0ad8e1cc97,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Inherited,Ancestral Survival Pattern,,,
53d1b1dd5113,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Absorbed,From Caregiver,,,
9ce31d181909,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Absorbed,From Relational Environment,,,
98b8d2e6bd17,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Absorbed,From Unsafe Setting,,,
2799ba2dcc64,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Shared,Shared Family Pattern,,,
d48b85525235,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Shared,Shared Relational Field,,,
8e868a5047bf,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Shared,Shared Environment,,,
7230e3688be7,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Prenatal / Early Life,In Utero,,,
a29dc3c1d4aa,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Prenatal / Early Life,Birth Experience,,,
d4d2492327ed,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Uneven Weight Bearing,Prenatal / Early Life,Early Developmental Stage,,,
3123ed83fe63,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Personal Experience,Single Event,,,
7e26b303404b,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Personal Experience,Repeated Experience,,,
4d82e6363d02,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Personal Experience,Chronic Pattern,,,
cabedb0bf107,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Inherited,Maternal Line,,,
a67c4d36051f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Inherited,Paternal Line,,,
9274bf364469,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Inherited,Ancestral Survival Pattern,,,
acaf8f22e548,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Absorbed,From Caregiver,,,
63812cf42e9a,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Absorbed,From Relational Environment,,,
f83e49b40524,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Absorbed,From Unsafe Setting,,,
af97862f1388,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Shared,Shared Family Pattern,,,
84d1b2f7a440,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Shared,Shared Relational Field,,,
c9f74daa52ed,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Shared,Shared Environment,,,
33f35469aaa3,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Prenatal / Early Life,In Utero,,,
9bb9e602a67e,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Prenatal / Early Life,Birth Experience,,,
9099c20e7fcf,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Postural Organization Patterns,Collapsed Posture,Prenatal / Early Life,Early Developmental Stage,,,
7faa9c61a678,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Personal Experience,Single Event,,,
d9ce1fea3765,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Personal Experience,Repeated Experience,,,
85f5c1fe0ea7,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Personal Experience,Chronic Pattern,,,
28139c877e69,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Inherited,Maternal Line,,,
6616e01eec4f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Inherited,Paternal Line,,,
7e759948d6d2,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Inherited,Ancestral Survival Pattern,,,
5134323b0c67,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Absorbed,From Caregiver,,,
6b01ac42c306,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Absorbed,From Relational Environment,,,
2d318d77098d,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Absorbed,From Unsafe Setting,,,
2d88648ddf78,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Shared,Shared Family Pattern,,,
dc7e94b7fbdf,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Shared,Shared Relational Field,,,
44d5855a97b3,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Shared,Shared Environment,,,
da908ca0e281,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Prenatal / Early Life,In Utero,,,
4c1175e3bf47,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Prenatal / Early Life,Birth Experience,,,
20591ccab048,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Overuse of Dominant Side,Prenatal / Early Life,Early Developmental Stage,,,
82f3bb3d2e55,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Personal Experience,Single Event,,,
37b6ac53e79f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Personal Experience,Repeated Experience,,,
b97120134a80,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Personal Experience,Chronic Pattern,,,
29614764c271,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Inherited,Maternal Line,,,
4a581fb1c1d3,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Inherited,Paternal Line,,,
dc34094348ea,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Inherited,Ancestral Survival Pattern,,,
ae06b3375949,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Absorbed,From Caregiver,,,
a1302923d0cb,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Absorbed,From Relational Environment,,,
ba3a4d8d96fd,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Absorbed,From Unsafe Setting,,,
605c5c5a9efa,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Shared,Shared Family Pattern,,,
412482648f2f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Shared,Shared Relational Field,,,
933050188851,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Shared,Shared Environment,,,
5492de522c26,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Prenatal / Early Life,In Utero,,,
2a7912a727d0,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Prenatal / Early Life,Birth Experience,,,
a03b9559e12a,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Avoidance of Specific Movement,Prenatal / Early Life,Early Developmental Stage,,,
093f797fe38a,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Personal Experience,Single Event,,,
a2bedda6d566,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Personal Experience,Repeated Experience,,,
4e1ea46c556f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Personal Experience,Chronic Pattern,,,
6ef6d08f15cf,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Inherited,Maternal Line,,,
1db8f997ab0c,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Inherited,Paternal Line,,,
8b810cd429b1,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Inherited,Ancestral Survival Pattern,,,
4862cf8f3e5a,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Absorbed,From Caregiver,,,
f0b9c3d253d1,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Absorbed,From Relational Environment,,,
f800549771fb,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Absorbed,From Unsafe Setting,,,
ea7834bf5803,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Shared,Shared Family Pattern,,,
c092ad4ef8b8,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Shared,Shared Relational Field,,,
6172918b9bf6,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Shared,Shared Environment,,,
21e35dcba805,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Prenatal / Early Life,In Utero,,,
2a00c602b70f,v1.0,Somatic Patterning,Somatic Patterning,Autonomic Body Response,Movement Compensation Patterns,Rigid Movement Strategy,Prenatal / Early Life,Birth Experience,,,
